activity_identifier,type,iso_date,narrative,narrative_lang
XM-DAC-46008-cfa006029,2,2010-02-09,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012126,2,2023-09-26,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012184,2,2023-12-13,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011904,2,2022-12-23,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007950,2,2012-08-31,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010787,2,2019-05-24,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007860,2,2012-06-01,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011726,2,2022-05-30,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa004991,2,2008-08-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011799,2,2022-07-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfc011765,2,2022-07-28,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010634,2,2018-12-20,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012629,2,2025-05-30,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010298,2,2018-02-27,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008239,2,2013-08-08,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008793,2,2014-12-12,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011909,2,2022-12-02,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011650,2,2021-12-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008491,2,2014-03-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa005842,2,2009-12-04,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007894,2,2012-07-03,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010454,2,2018-07-23,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011209,2,2020-04-30,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011857,2,2022-11-15,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008814,2,2015-02-03,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfl0000003786,2,2024-01-09,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011666,2,2022-01-07,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008832,2,2015-02-03,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011865,2,2022-11-24,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010352,2,2018-06-04,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011899,2,2022-12-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011375,2,2020-12-04,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007836,2,2012-07-03,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008702,2,2014-10-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007142,2,2011-02-11,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfl0000003946,2,2024-12-11,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa004536,2,2007-12-27,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011786,2,2022-08-19,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012479,2,2024-12-13,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010048,2,2017-10-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012447,2,2024-11-27,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa006966,2,2010-12-10,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008519,2,2014-04-09,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011724,2,2022-05-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008606,2,2014-07-07,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007725,2,2012-03-06,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011810,2,2022-09-13,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010094,2,2017-11-15,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa004580,2,2008-02-11,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa005702,2,2009-10-19,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa004990,2,2008-08-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008756,2,2014-11-28,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011537,2,2021-08-02,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011688,2,2022-03-08,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008744,2,2014-11-25,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009646,2,2016-11-30,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa006959,2,2010-12-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011578,2,2021-10-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011948,2,2023-03-03,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008640,2,2014-08-19,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012118,2,2023-03-15,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010426,2,2018-08-29,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010515,2,2018-09-19,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008789,2,2014-12-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009408,2,2016-06-20,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009929,2,2017-07-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009277,2,2016-02-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010451,2,2018-09-14,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009629,2,2016-10-25,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008839,2,2015-02-03,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010910,2,2019-09-12,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010170,2,2018-01-16,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011574,2,2021-10-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011448,2,2021-03-12,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008340,2,2013-09-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011215,2,2020-05-04,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008591,2,2014-06-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010917,2,2019-09-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010259,2,2018-04-23,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010588,2,2018-11-28,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010574,2,2018-06-13,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008041,2,2012-12-19,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008619,2,2014-07-29,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011583,2,2021-10-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011419,2,2021-02-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa004987,2,2008-08-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008237,2,2013-08-08,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011919,2,2023-01-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa006903,2,2010-11-30,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009211,2,2015-12-09,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010606,2,2018-12-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008507,2,2014-04-08,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011367,2,2020-11-27,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011549,2,2021-08-31,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011395,2,2020-12-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010869,2,2019-08-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009543,2,2016-09-23,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007649,2,2011-11-28,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008586,2,2014-06-24,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011245,2,2020-06-25,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008785,2,2014-12-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012483,2,2024-12-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011759,2,2022-07-11,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012559,2,2025-02-27,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007151,2,2011-02-11,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011363,2,2020-11-20,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa006271,2,2010-04-26,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010666,2,2019-01-25,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011788,2,2022-08-19,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012198,2,2023-12-22,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009691,2,2016-12-30,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009344,2,2016-05-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011750,2,2022-06-22,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007996,2,2012-11-22,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009693,2,2016-12-21,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009117,2,2015-10-26,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007657,2,2011-11-28,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011207,2,2020-05-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009481,2,2016-08-10,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011387,2,2020-12-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011613,2,2021-11-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009150,2,2015-11-20,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa005802,2,2009-11-20,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009914,2,2017-07-04,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008763,2,2015-01-19,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa006536,2,2010-07-26,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012239,2,2024-03-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010148,2,2017-12-20,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010546,2,2018-10-29,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011385,2,2020-12-16,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007783,2,2012-04-09,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007788,2,2012-05-14,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011504,2,2021-06-03,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009784,2,2017-01-27,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011831,2,2022-10-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011264,2,2020-07-28,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011235,2,2020-06-01,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012636,2,2025-06-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009896,2,2017-06-09,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010459,2,2018-09-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011250,2,2020-06-23,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008109,2,2013-03-11,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011571,2,2021-10-08,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa009883,2,2017-05-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011208,2,2020-05-05,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011805,2,2022-09-02,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008711,2,2014-10-22,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012364,2,2024-09-17,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008707,2,2014-09-15,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011243,2,2020-06-12,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012008,2,2023-05-18,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa006532,2,2010-07-26,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010602,2,2018-12-12,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa008602,2,2014-07-22,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011636,2,2021-12-07,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa004515,2,2007-11-29,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa010482,2,2018-09-14,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011684,2,2022-03-08,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011854,2,2022-11-15,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa011260,2,2020-07-23,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012323,2,2024-07-29,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa007943,2,2012-10-04,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa004492,2,2007-12-09,Fecha de entrada en vigencia de la operación,
XM-DAC-46008-cfa012363,2,2024-09-17,Fecha de entrada en vigencia de la operación,
