activity_identifier,transaction_ref,transaction_type,transaction_date,value,currency,value_date,description,provider_org_ref,provider_org_name,provider_org_type,receiver_org_ref,receiver_org_name,receiver_org_type,disbursement_channel,flow_type,finance_type,aid_type,tied_status,humanitarian
XM-DAC-46008-cfa011448,,3,2024-01-17,1277454,USD,2024-01-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa008340,,2,2013-09-21,73493647,USD,2013-09-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa008340,,3,2021-12-17,73493647,USD,2021-12-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa011215,,2,2020-05-04,50000000,USD,2020-05-04,,,,,,,,,,,,,0
XM-DAC-46008-cfa011215,,3,2020-09-08,50000000,USD,2020-09-08,,,,,,,,,,,,,0
XM-DAC-46008-cfa008591,,2,2014-06-18,120500000,USD,2014-06-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa008591,,3,2021-06-08,120500000,USD,2021-06-08,,,,,,,,,,,,,0
XM-DAC-46008-cfa010917,,2,2019-09-18,100000000,USD,2019-09-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa010917,,3,2020-03-26,100000000,USD,2020-03-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa010259,,2,2018-04-23,180000000,USD,2018-04-23,,,,,,,,,,,,,0
XM-DAC-46008-cfa010259,,3,2018-04-27,180000000,USD,2018-04-27,,,,,,,,,,,,,0
XM-DAC-46008-cfa010588,,2,2018-11-28,52200000,USD,2018-11-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa010588,,3,2024-12-04,52200000,USD,2024-12-04,,,,,,,,,,,,,0
XM-DAC-46008-cfa010574,,2,2018-06-13,9815049,USD,2018-06-13,,,,,,,,,,,,,0
XM-DAC-46008-cfa010574,,3,2023-10-05,9815049,USD,2023-10-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa008041,,2,2012-12-19,13600100,USD,2012-12-19,,,,,,,,,,,,,0
XM-DAC-46008-cfa008041,,3,2015-12-21,13600100,USD,2015-12-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa008619,,2,2014-07-29,33000000,USD,2014-07-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa008619,,3,2017-12-21,33000000,USD,2017-12-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa011583,,2,2021-10-18,300000000,USD,2021-10-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa011583,,3,2023-08-04,300000000,USD,2023-08-04,,,,,,,,,,,,,0
XM-DAC-46008-cfa011419,,2,2021-02-17,350000000,USD,2021-02-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa011419,,3,2021-02-23,350000000,USD,2021-02-23,,,,,,,,,,,,,0
XM-DAC-46008-cfa004987,,2,2008-08-21,250000000,USD,2008-08-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa004987,,3,2008-12-29,165925000,USD,2008-12-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa008237,,2,2013-08-08,35000000,USD,2013-08-08,,,,,,,,,,,,,0
XM-DAC-46008-cfa008237,,3,2017-12-21,35000000,USD,2017-12-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa011919,,2,2023-01-05,150000000,USD,2023-01-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa011919,,3,2023-01-10,150000000,USD,2023-01-10,,,,,,,,,,,,,0
XM-DAC-46008-cfa006903,,2,2010-11-30,300000000,USD,2010-11-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa006903,,3,2019-07-31,300000000,USD,2019-07-31,,,,,,,,,,,,,0
XM-DAC-46008-cfa009211,,2,2015-12-09,200000000,USD,2015-12-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa010606,,2,2018-12-05,100000000,USD,2018-12-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa010606,,3,2025-06-09,100000000,USD,2025-06-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa008507,,2,2014-04-08,100000000,USD,2014-04-08,,,,,,,,,,,,,0
XM-DAC-46008-cfa008507,,3,2015-12-23,100000000,USD,2015-12-23,,,,,,,,,,,,,0
XM-DAC-46008-cfa011367,,2,2020-11-27,300000000,USD,2020-11-27,,,,,,,,,,,,,0
XM-DAC-46008-cfa011367,,3,2023-08-30,300000000,USD,2023-08-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa011549,,2,2021-08-31,200000000,USD,2021-08-31,,,,,,,,,,,,,0
XM-DAC-46008-cfa011549,,3,2022-12-29,200000000,USD,2022-12-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa011395,,2,2020-12-21,350000000,USD,2020-12-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa011395,,3,2021-02-02,350000000,USD,2021-02-02,,,,,,,,,,,,,0
XM-DAC-46008-cfa010869,,2,2019-08-05,75000000,USD,2019-08-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa010869,,3,2024-11-07,75000000,USD,2024-11-07,,,,,,,,,,,,,0
XM-DAC-46008-cfa009543,,2,2016-09-23,100000000,USD,2016-09-23,,,,,,,,,,,,,0
XM-DAC-46008-cfa009543,,3,2019-02-28,100000000,USD,2019-02-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa007649,,2,2011-11-28,2786629,USD,2011-11-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa007649,,3,2012-10-09,2786629,USD,2012-10-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa008586,,2,2014-06-24,50000000,USD,2014-06-24,,,,,,,,,,,,,0
XM-DAC-46008-cfa008586,,3,2016-11-21,50000000,USD,2016-11-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa011245,,2,2020-06-25,100000000,USD,2020-06-25,,,,,,,,,,,,,0
XM-DAC-46008-cfa011245,,3,2020-06-30,100000000,USD,2020-06-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa008785,,2,2014-12-17,75000000,USD,2014-12-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa008785,,3,2023-11-21,75000000,USD,2023-11-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa012483,,2,2024-12-17,30000000,USD,2024-12-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa012483,,3,2024-12-26,0,USD,2024-12-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa011759,,2,2022-07-11,300000000,USD,2022-07-11,,,,,,,,,,,,,0
XM-DAC-46008-cfa011759,,3,2022-07-28,300000000,USD,2022-07-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa012559,,2,2025-02-27,300000000,USD,2025-02-27,,,,,,,,,,,,,0
XM-DAC-46008-cfa012559,,3,2025-03-07,300000000,USD,2025-03-07,,,,,,,,,,,,,0
XM-DAC-46008-cfa007151,,2,2011-02-11,27282645,USD,2011-02-11,,,,,,,,,,,,,0
XM-DAC-46008-cfa007151,,3,2016-12-21,27282645,USD,2016-12-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa011363,,2,2020-11-20,250000000,USD,2020-11-20,,,,,,,,,,,,,0
XM-DAC-46008-cfa011363,,3,2020-12-22,250000000,USD,2020-12-22,,,,,,,,,,,,,0
XM-DAC-46008-cfa006271,,2,2010-04-26,100000000,USD,2010-04-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa006271,,3,2013-11-05,100000000,USD,2013-11-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa010666,,2,2019-01-25,250000000,USD,2019-01-25,,,,,,,,,,,,,0
XM-DAC-46008-cfa010666,,3,2019-03-25,250000000,USD,2019-03-25,,,,,,,,,,,,,0
XM-DAC-46008-cfa011788,,2,2022-08-19,75000000,USD,2022-08-19,,,,,,,,,,,,,0
XM-DAC-46008-cfa011788,,3,2022-08-30,75000000,USD,2022-08-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa012198,,2,2023-12-22,250000000,USD,2023-12-22,,,,,,,,,,,,,0
XM-DAC-46008-cfa012198,,3,2023-12-28,250000000,USD,2023-12-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa009691,,2,2016-12-30,80804250,USD,2016-12-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa009691,,3,2022-12-27,80804250,USD,2022-12-27,,,,,,,,,,,,,0
XM-DAC-46008-cfa009344,,2,2016-05-17,70000000,USD,2016-05-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa009344,,3,2022-10-17,70000000,USD,2022-10-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa011750,,2,2022-06-22,130000000,USD,2022-06-22,,,,,,,,,,,,,0
XM-DAC-46008-cfa011750,,3,2022-07-28,130000000,USD,2022-07-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa007996,,2,2012-11-22,120666000,USD,2012-11-22,,,,,,,,,,,,,0
XM-DAC-46008-cfa007996,,3,2014-01-29,120666000,USD,2014-01-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa009693,,2,2016-12-21,50000000,USD,2016-12-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa009693,,3,2017-12-28,50000000,USD,2017-12-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa009117,,2,2015-10-26,60000000,USD,2015-10-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa009117,,3,2020-01-24,60000000,USD,2020-01-24,,,,,,,,,,,,,0
XM-DAC-46008-cfa007657,,2,2011-11-28,75000000,USD,2011-11-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa007657,,3,2017-04-25,75000000,USD,2017-04-25,,,,,,,,,,,,,0
XM-DAC-46008-cfa011207,,2,2020-05-05,200000000,USD,2020-05-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa011207,,3,2020-07-13,200000000,USD,2020-07-13,,,,,,,,,,,,,0
XM-DAC-46008-cfa009481,,2,2016-08-10,92000000,USD,2016-08-10,,,,,,,,,,,,,0
XM-DAC-46008-cfa009481,,3,2023-08-09,46000000,USD,2023-08-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa011387,,2,2020-12-17,100000000,USD,2020-12-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa011387,,3,2020-12-22,100000000,USD,2020-12-22,,,,,,,,,,,,,0
XM-DAC-46008-cfa011613,,2,2021-11-18,100000000,USD,2021-11-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa011613,,3,2021-12-06,100000000,USD,2021-12-06,,,,,,,,,,,,,0
XM-DAC-46008-cfa009150,,2,2015-11-20,49350000,USD,2015-11-20,,,,,,,,,,,,,0
XM-DAC-46008-cfa009150,,3,2018-05-31,49350000,USD,2018-05-31,,,,,,,,,,,,,0
XM-DAC-46008-cfa005802,,2,2009-11-20,75000000,USD,2009-11-20,,,,,,,,,,,,,0
XM-DAC-46008-cfa005802,,3,2017-08-04,75000000,USD,2017-08-04,,,,,,,,,,,,,0
XM-DAC-46008-cfa009914,,2,2017-07-04,150000000,USD,2017-07-04,,,,,,,,,,,,,0
XM-DAC-46008-cfa009914,,3,2017-10-20,150000000,USD,2017-10-20,,,,,,,,,,,,,0
XM-DAC-46008-cfa008763,,2,2015-01-19,50000000,USD,2015-01-19,,,,,,,,,,,,,0
XM-DAC-46008-cfa008763,,3,2015-02-12,50000000,USD,2015-02-12,,,,,,,,,,,,,0
XM-DAC-46008-cfa006536,,2,2010-07-26,70000000,USD,2010-07-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa006536,,3,2017-12-12,70000000,USD,2017-12-12,,,,,,,,,,,,,0
XM-DAC-46008-cfa012239,,2,2024-03-18,200000000,USD,2024-03-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa012239,,3,2024-04-29,200000000,USD,2024-04-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa010148,,2,2017-12-20,250000000,USD,2017-12-20,,,,,,,,,,,,,0
XM-DAC-46008-cfa010148,,3,2018-03-09,250000000,USD,2018-03-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa010546,,2,2018-10-29,77000000,USD,2018-10-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa010546,,3,2023-10-26,77000000,USD,2023-10-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa011385,,2,2020-12-16,100000000,USD,2020-12-16,,,,,,,,,,,,,0
XM-DAC-46008-cfa011385,,3,2020-12-29,100000000,USD,2020-12-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa007783,,2,2012-04-09,22132000,USD,2012-04-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa007783,,3,2014-11-28,22132000,USD,2014-11-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa007788,,2,2012-05-14,50000000,USD,2012-05-14,,,,,,,,,,,,,0
XM-DAC-46008-cfa007788,,3,2016-05-12,50000000,USD,2016-05-12,,,,,,,,,,,,,0
XM-DAC-46008-cfa011504,,2,2021-06-03,350000000,USD,2021-06-03,,,,,,,,,,,,,0
XM-DAC-46008-cfa011504,,3,2021-09-24,350000000,USD,2021-09-24,,,,,,,,,,,,,0
XM-DAC-46008-cfa009784,,2,2017-01-27,70000000,USD,2017-01-27,,,,,,,,,,,,,0
XM-DAC-46008-cfa009784,,3,2018-08-03,70000000,USD,2018-08-03,,,,,,,,,,,,,0
XM-DAC-46008-cfa011831,,2,2022-10-05,1950181,USD,2022-10-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa011831,,3,2024-08-19,1950181,USD,2024-08-19,,,,,,,,,,,,,0
XM-DAC-46008-cfa011264,,2,2020-07-28,350000000,USD,2020-07-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa011264,,3,2020-08-05,350000000,USD,2020-08-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa011235,,2,2020-06-01,40000000,USD,2020-06-01,,,,,,,,,,,,,0
XM-DAC-46008-cfa011235,,3,2022-05-31,40000000,USD,2022-05-31,,,,,,,,,,,,,0
XM-DAC-46008-cfa012636,,2,2025-06-18,55000000,USD,2025-06-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa012636,,3,2025-07-14,55000000,USD,2025-07-14,,,,,,,,,,,,,0
XM-DAC-46008-cfa009896,,2,2017-06-09,30000000,USD,2017-06-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa009896,,3,2020-12-28,30000000,USD,2020-12-28,,,,,,,,,,,,,0
XM-DAC-46008-cfa010459,,2,2018-09-17,150000000,USD,2018-09-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa010459,,3,2018-10-26,150000000,USD,2018-10-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa011250,,2,2020-06-23,50000000,USD,2020-06-23,,,,,,,,,,,,,0
XM-DAC-46008-cfa011250,,3,2023-03-21,50000000,USD,2023-03-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa008109,,2,2013-03-11,100000000,USD,2013-03-11,,,,,,,,,,,,,0
XM-DAC-46008-cfa008109,,3,2013-06-24,80000000,USD,2013-06-24,,,,,,,,,,,,,0
XM-DAC-46008-cfa011571,,2,2021-10-08,150000000,USD,2021-10-08,,,,,,,,,,,,,0
XM-DAC-46008-cfa011571,,3,2021-11-02,150000000,USD,2021-11-02,,,,,,,,,,,,,0
XM-DAC-46008-cfa009883,,2,2017-05-17,11500000,USD,2017-05-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa009883,,3,2020-03-25,11500000,USD,2020-03-25,,,,,,,,,,,,,0
XM-DAC-46008-cfa011208,,2,2020-05-05,350000000,USD,2020-05-05,,,,,,,,,,,,,0
XM-DAC-46008-cfa011208,,3,2020-11-30,350000000,USD,2020-11-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa011805,,2,2022-09-02,400000000,USD,2022-09-02,,,,,,,,,,,,,0
XM-DAC-46008-cfa011805,,3,2022-09-12,400000000,USD,2022-09-12,,,,,,,,,,,,,0
XM-DAC-46008-cfa008711,,2,2014-10-22,50000000,USD,2014-10-22,,,,,,,,,,,,,0
XM-DAC-46008-cfa008711,,3,2022-07-15,50000000,USD,2022-07-15,,,,,,,,,,,,,0
XM-DAC-46008-cfa012364,,2,2024-09-17,50000000,USD,2024-09-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa012364,,3,2024-10-09,50000000,USD,2024-10-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa008707,,2,2014-09-15,81000000,USD,2014-09-15,,,,,,,,,,,,,0
XM-DAC-46008-cfa008707,,3,2015-09-15,81000000,USD,2015-09-15,,,,,,,,,,,,,0
XM-DAC-46008-cfa011243,,2,2020-06-12,350000000,USD,2020-06-12,,,,,,,,,,,,,0
XM-DAC-46008-cfa011243,,3,2020-06-30,350000000,USD,2020-06-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa012008,,2,2023-05-18,30000000,USD,2023-05-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa012008,,3,2024-08-02,30000000,USD,2024-08-02,,,,,,,,,,,,,0
XM-DAC-46008-cfa006532,,2,2010-07-26,29500662,USD,2010-07-26,,,,,,,,,,,,,0
XM-DAC-46008-cfa006532,,3,2012-05-29,29500662,USD,2012-05-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa010602,,2,2018-12-12,210000000,USD,2018-12-12,,,,,,,,,,,,,0
XM-DAC-46008-cfa010602,,3,2019-01-30,210000000,USD,2019-01-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa008602,,2,2014-07-22,75000000,USD,2014-07-22,,,,,,,,,,,,,0
XM-DAC-46008-cfa008602,,3,2015-12-02,75000000,USD,2015-12-02,,,,,,,,,,,,,0
XM-DAC-46008-cfa011636,,2,2021-12-07,75000000,USD,2021-12-07,,,,,,,,,,,,,0
XM-DAC-46008-cfa011636,,3,2021-12-21,75000000,USD,2021-12-21,,,,,,,,,,,,,0
XM-DAC-46008-cfa004515,,2,2007-11-29,100000000,USD,2007-11-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa004515,,3,2013-11-27,100000000,USD,2013-11-27,,,,,,,,,,,,,0
XM-DAC-46008-cfa010482,,2,2018-09-14,49000000,USD,2018-09-14,,,,,,,,,,,,,0
XM-DAC-46008-cfa010482,,3,2020-09-14,49000000,USD,2020-09-14,,,,,,,,,,,,,0
XM-DAC-46008-cfa011684,,2,2022-03-08,50000000,USD,2022-03-08,,,,,,,,,,,,,0
XM-DAC-46008-cfa011684,,3,2022-12-30,50000000,USD,2022-12-30,,,,,,,,,,,,,0
XM-DAC-46008-cfa011854,,2,2022-11-15,75000000,USD,2022-11-15,,,,,,,,,,,,,0
XM-DAC-46008-cfa011854,,3,2022-11-25,75000000,USD,2022-11-25,,,,,,,,,,,,,0
XM-DAC-46008-cfa011260,,2,2020-07-23,150000000,USD,2020-07-23,,,,,,,,,,,,,0
XM-DAC-46008-cfa011260,,3,2020-12-18,150000000,USD,2020-12-18,,,,,,,,,,,,,0
XM-DAC-46008-cfa012323,,2,2024-07-29,250000000,USD,2024-07-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa012323,,3,2024-07-31,250000000,USD,2024-07-31,,,,,,,,,,,,,0
XM-DAC-46008-cfa007943,,2,2012-10-04,115000000,USD,2012-10-04,,,,,,,,,,,,,0
XM-DAC-46008-cfa007943,,3,2015-05-29,115000000,USD,2015-05-29,,,,,,,,,,,,,0
XM-DAC-46008-cfa004492,,2,2007-12-09,250000000,USD,2007-12-09,,,,,,,,,,,,,0
XM-DAC-46008-cfa004492,,3,2007-12-20,250000000,USD,2007-12-20,,,,,,,,,,,,,0
XM-DAC-46008-cfa012363,,2,2024-09-17,12800000,USD,2024-09-17,,,,,,,,,,,,,0
XM-DAC-46008-cfa012363,,3,2024-10-09,12800000,USD,2024-10-09,,,,,,,,,,,,,0
