activity_identifier,result_ref,indicator_ref,period_start,period_end,target_value,target_comment,actual_value,actual_comment
XM-DAC-46008-cfa012402,result_1,indicator_XM-DAC-46008-cfa012402_result_1_1,2024-10-07,2024-10-07,1800,,,
XM-DAC-46008-cfa012402,result_2,indicator_XM-DAC-46008-cfa012402_result_2_1,2024-10-07,2024-10-07,100,,,
XM-DAC-46008-cfa012402,result_3,indicator_XM-DAC-46008-cfa012402_result_3_1,2024-10-07,2024-10-07,6336000,,,
XM-DAC-46008-cfa012067,result_1,indicator_XM-DAC-46008-cfa012067_result_1_1,2023-07-28,2023-07-28,10000,,,
XM-DAC-46008-cfa012067,result_2,indicator_XM-DAC-46008-cfa012067_result_2_1,2023-07-28,2023-07-28,9461,,,
XM-DAC-46008-cfa012418,result_1,indicator_XM-DAC-46008-cfa012418_result_1_1,2024-10-28,2024-10-28,93440,,,
XM-DAC-46008-cfa012418,result_2,indicator_XM-DAC-46008-cfa012418_result_2_1,2024-10-28,2024-10-28,83,,,
XM-DAC-46008-cfa012418,result_3,indicator_XM-DAC-46008-cfa012418_result_3_1,2024-10-28,2024-10-28,2040000,,,
XM-DAC-46008-cfa012418,result_4,indicator_XM-DAC-46008-cfa012418_result_4_1,2024-10-28,2024-10-28,46,,,
XM-DAC-46008-cfa010973,result_1,indicator_XM-DAC-46008-cfa010973_result_1_1,2019-10-23,2019-10-23,74924,,,
XM-DAC-46008-cfa010973,result_2,indicator_XM-DAC-46008-cfa010973_result_2_1,2019-10-23,2019-10-23,1221,,,
XM-DAC-46008-cfa010973,result_3,indicator_XM-DAC-46008-cfa010973_result_3_1,2019-10-23,2019-10-23,659000,,,
XM-DAC-46008-cfa010973,result_4,indicator_XM-DAC-46008-cfa010973_result_4_1,2019-10-23,2019-10-23,69,,,
XM-DAC-46008-cfa010973,result_5,indicator_XM-DAC-46008-cfa010973_result_5_1,2019-10-23,2019-10-23,15,,,
XM-DAC-46008-cfa011872,result_1,indicator_XM-DAC-46008-cfa011872_result_1_1,2022-11-29,2022-11-29,9,,,
XM-DAC-46008-cfa011872,result_2,indicator_XM-DAC-46008-cfa011872_result_2_1,2022-11-29,2022-11-29,7048,,,
XM-DAC-46008-cfa011872,result_3,indicator_XM-DAC-46008-cfa011872_result_3_1,2022-11-29,2022-11-29,8133,,,
XM-DAC-46008-cfa011872,result_4,indicator_XM-DAC-46008-cfa011872_result_4_1,2022-11-29,2022-11-29,9,,,
XM-DAC-46008-cfa011872,result_5,indicator_XM-DAC-46008-cfa011872_result_5_1,2022-11-29,2022-11-29,1800,,,
XM-DAC-46008-cfa011872,result_6,indicator_XM-DAC-46008-cfa011872_result_6_1,2022-11-29,2022-11-29,115,,,
XM-DAC-46008-cfa011872,result_7,indicator_XM-DAC-46008-cfa011872_result_7_1,2022-11-29,2022-11-29,59723,,,
XM-DAC-46008-cfa011872,result_8,indicator_XM-DAC-46008-cfa011872_result_8_1,2022-11-29,2022-11-29,113,,,
XM-DAC-46008-cfl0000003441,result_1,indicator_XM-DAC-46008-cfl0000003441_result_1_1,2022-04-19,2022-04-19,322,,,
XM-DAC-46008-cfl0000003441,result_2,indicator_XM-DAC-46008-cfl0000003441_result_2_1,2022-04-19,2022-04-19,804,,,
XM-DAC-46008-cfa012503,result_1,indicator_XM-DAC-46008-cfa012503_result_1_1,2024-12-19,2024-12-19,13,,,
XM-DAC-46008-cfa012503,result_2,indicator_XM-DAC-46008-cfa012503_result_2_1,2024-12-19,2024-12-19,127000,,,
XM-DAC-46008-cfa012503,result_3,indicator_XM-DAC-46008-cfa012503_result_3_1,2024-12-19,2024-12-19,127000,,,
XM-DAC-46008-cfa012503,result_4,indicator_XM-DAC-46008-cfa012503_result_4_1,2024-12-19,2024-12-19,3,,,
XM-DAC-46008-cfa012503,result_5,indicator_XM-DAC-46008-cfa012503_result_5_1,2024-12-19,2024-12-19,34000000,,,
XM-DAC-46008-cfa012422,result_1,indicator_XM-DAC-46008-cfa012422_result_1_1,2024-10-28,2024-10-28,28900,,,
XM-DAC-46008-cfa012422,result_2,indicator_XM-DAC-46008-cfa012422_result_2_1,2024-10-28,2024-10-28,40000,,,
XM-DAC-46008-cfa012422,result_3,indicator_XM-DAC-46008-cfa012422_result_3_1,2024-10-28,2024-10-28,100,,,
XM-DAC-46008-cfa011318,result_1,indicator_XM-DAC-46008-cfa011318_result_1_1,2020-10-08,2020-10-08,327000,,,
XM-DAC-46008-cfa011318,result_2,indicator_XM-DAC-46008-cfa011318_result_2_1,2020-10-08,2020-10-08,327000,,,
XM-DAC-46008-cfa011318,result_3,indicator_XM-DAC-46008-cfa011318_result_3_1,2020-10-08,2020-10-08,1380,,,
XM-DAC-46008-cfa011318,result_4,indicator_XM-DAC-46008-cfa011318_result_4_1,2020-10-08,2020-10-08,4,,,
XM-DAC-46008-cfa011318,result_5,indicator_XM-DAC-46008-cfa011318_result_5_1,2020-10-08,2020-10-08,345,,,
XM-DAC-46008-cfa011318,result_6,indicator_XM-DAC-46008-cfa011318_result_6_1,2020-10-08,2020-10-08,135000,,,
XM-DAC-46008-cfa011318,result_7,indicator_XM-DAC-46008-cfa011318_result_7_1,2020-10-08,2020-10-08,37,,,
XM-DAC-46008-cfa012320,result_1,indicator_XM-DAC-46008-cfa012320_result_1_1,2024-07-08,2024-07-08,1,,,
XM-DAC-46008-cfa012320,result_2,indicator_XM-DAC-46008-cfa012320_result_2_1,2024-07-08,2024-07-08,8395,,,
XM-DAC-46008-cfa012320,result_3,indicator_XM-DAC-46008-cfa012320_result_3_1,2024-07-08,2024-07-08,23,,,
XM-DAC-46008-cfa012320,result_4,indicator_XM-DAC-46008-cfa012320_result_4_1,2024-07-08,2024-07-08,30,,,
XM-DAC-46008-cfa012119,result_1,indicator_XM-DAC-46008-cfa012119_result_1_1,2023-09-15,2023-09-15,454,,,
XM-DAC-46008-cfa012119,result_2,indicator_XM-DAC-46008-cfa012119_result_2_1,2023-09-15,2023-09-15,295000,,,
XM-DAC-46008-cfa012119,result_3,indicator_XM-DAC-46008-cfa012119_result_3_1,2023-09-15,2023-09-15,6403,,,
XM-DAC-46008-cfa012400,result_1,indicator_XM-DAC-46008-cfa012400_result_1_1,2024-10-07,2024-10-07,60,,,
XM-DAC-46008-cfa012400,result_2,indicator_XM-DAC-46008-cfa012400_result_2_1,2024-10-07,2024-10-07,1,,,
XM-DAC-46008-cfl0000003619,result_1,indicator_XM-DAC-46008-cfl0000003619_result_1_1,2022-12-02,2022-12-02,120,,,
XM-DAC-46008-cfl0000003619,result_2,indicator_XM-DAC-46008-cfl0000003619_result_2_1,2022-12-02,2022-12-02,8,,,
XM-DAC-46008-cfa010824,result_1,indicator_XM-DAC-46008-cfa010824_result_1_1,2019-06-14,2019-06-14,1500,,,
XM-DAC-46008-cfa010824,result_2,indicator_XM-DAC-46008-cfa010824_result_2_1,2019-06-14,2019-06-14,12,,,
XM-DAC-46008-cfa010824,result_3,indicator_XM-DAC-46008-cfa010824_result_3_1,2019-06-14,2019-06-14,390,,,
XM-DAC-46008-cfa010824,result_4,indicator_XM-DAC-46008-cfa010824_result_4_1,2019-06-14,2019-06-14,7,,,
XM-DAC-46008-cfa010824,result_5,indicator_XM-DAC-46008-cfa010824_result_5_1,2019-06-14,2019-06-14,300000,,,
XM-DAC-46008-cfa011807,result_1,indicator_XM-DAC-46008-cfa011807_result_1_1,2022-09-02,2022-09-02,4,,,
XM-DAC-46008-cfa011807,result_2,indicator_XM-DAC-46008-cfa011807_result_2_1,2022-09-02,2022-09-02,10022000,,,
XM-DAC-46008-cfa011807,result_3,indicator_XM-DAC-46008-cfa011807_result_3_1,2022-09-02,2022-09-02,52,,,
XM-DAC-46008-cfa011807,result_4,indicator_XM-DAC-46008-cfa011807_result_4_1,2022-09-02,2022-09-02,38690,,,
XM-DAC-46008-cfa011807,result_5,indicator_XM-DAC-46008-cfa011807_result_5_1,2022-09-02,2022-09-02,1,,,
XM-DAC-46008-cfa011807,result_6,indicator_XM-DAC-46008-cfa011807_result_6_1,2022-09-02,2022-09-02,42,,,
