activity_identifier,url,format,title,description,category_code,language_code,document_date
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-91350078-7,application/pdf,AR-L1130 First period Jan-Jun 2016-Public Report 40797208.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-470111166-24,application/pdf,Rapport pour PublicationPMR-AR-L1130-2012-2-Perodo 37873588.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-493404045-3,application/pdf,Report for PublicationPMR-AR-L1130-2012-1-Period 37353799.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33268,application/pdf,AR-L1130 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-91350078-2,application/pdf,AR-L1130 Second period Jan-Dec 2013-Public Report 40172767.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-239,application/pdf,AR-L1130 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-470111166-29,application/pdf,Report for PublicationPMR-AR-L1130-2013-1-Period 38267118.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-91350078-4,application/pdf,AR-L1130 Second period Jan-Dec 2014-Public Report 40178573.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-470111166-20,application/pdf,Relatrio para publicaoPMR-AR-L1130-2012-1-Perodo 37351826.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-91350078-5,application/pdf,AR-L1130 First period Jan-Jun 2015-Public Report 40181714.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-968,application/pdf,Contrato Modificatorio - Programa de Crdito para el Desarrollo de la Produccin de la Provincia de San Juan 40186440.PDF,,A04,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-30933,application/pdf,AR-L1130 First period Jan-Jun 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-493404045-2,application/pdf,Lending Program for Productive Development in the Province of San Juan 37008558.PDF,,A01,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3542,application/pdf,Programa de Crdito para el Desarrollo de la Produccin de la Provincia de San Juan 37934821.PDF,,A04,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-91350078-6,application/pdf,AR-L1130 Second period Jan-Dec 2015-Public Report 40360727.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-493404045-4,application/pdf,Report for PublicationPMR-AR-L1130-2012-2-Period 37874979.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-470111166-21,application/pdf,Rapport pour PublicationPMR-AR-L1130-2012-1-Perodo 37352469.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-470111166-27,application/pdf,Rapport pour PublicationPMR-AR-L1130-2013-1-Perodo 38265791.PDF,,A05,na,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1130,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32405,application/pdf,AR-L1288P879688SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-886698046-73,application/pdf,Argentina. Propuesta de prstamo para el Programa de Integracin Social y Urbana.PDF,,A01,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-886698046-75,application/pdf,Argentina. Loan Proposal Social and Urban Integration Program in the Province of Buenos Aires.pdf,,A01,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8419,application/pdf,Programa de Integracin Social y Urbana en el Gran Buenos Aires Primera Operacin Individual bajo la Lnea de Crdito Condicional para Proyecto.pdf,,A04,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8872,application/pdf,Modificatorio No 1 - Primera Operacin Individual bajo la Lnea de Crdito Condicional para Proyectos de Inversin CCLIPP para el Programa de Integr,,A04,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45357,application/pdf,AR-L1288 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43389,application/pdf,AR-L1288 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44015,application/pdf,AR-L1288 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46676,application/pdf,AR-L1288 Second period Jan-Dec 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45194,application/pdf,AR-L1288 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34028,application/pdf,AR-L1288 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33311,application/pdf,AR-L1288 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000171-1375635338-38129,application/pdf,AR-L1288P2125871SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34620,application/pdf,AR-L1288 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42126,application/pdf,AR-L1288 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35241,application/pdf,AR-L1288 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40858,application/pdf,AR-L1288 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1288,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-325,application/pdf,AR-L1156 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33279,application/pdf,AR-L1156 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1455,application/pdf,AR-L1156 Second period Jan-Dec 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31965,application/pdf,AR-L1156 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33927,application/pdf,AR-L1156 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34590,application/pdf,AR-L1156 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40821,application/pdf,AR-L1156 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-983,application/pdf,AR-L1156 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZIDB0000029-1652139537-21,application/pdf,PCR AR-L1156.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32645,application/pdf,AR-L1156 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43353,application/pdf,AR-L1156 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8507,application/pdf,Modificatorio No 4 - Programa de Becas en Ciencia y Tecnologa.pdf,,A04,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-389,application/pdf,Contrato - Programa de Becas en Ciencia y Tecnologa 39178171.PDF,,A04,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35281,application/pdf,AR-L1156 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42083,application/pdf,AR-L1156 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-30963,application/pdf,AR-L1156 First period Jan-Jun 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1156,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32589,application/pdf,AR-L1326P900677SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34219,application/pdf,AR-L1326P1076574SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-440136013-19,application/pdf,Propuesta de Prestamo-Publica.pdf,,A01,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32077,application/pdf,AR-L1326P844136SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31677,application/pdf,AR-L1326P796217SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-26604,application/pdf,AR-L1326P617985SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-33577,application/pdf,AR-L1326P100285SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-26407,application/pdf,AR-L132624472SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-26600,application/pdf,AR-L1326P617088SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-26649,application/pdf,AR-L1326P628506SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-30803,application/pdf,AR-L1326P702521SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33978,application/pdf,AR-L1326 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-30632,application/pdf,AR-L1326P684538SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32111,application/pdf,AR-L1326P852389SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-30868,application/pdf,AR-L1326P709763SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35228,application/pdf,AR-L1326 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-30857,application/pdf,AR-L1326P709013SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-440136013-20,application/pdf,Loan Proposal-Public.pdf,,A01,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34397,application/pdf,AR-L1326P1095795SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40870,application/pdf,AR-L1326 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32597,application/pdf,AR-L1326P900915SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31367,application/pdf,AR-L1326P758267SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-27723,application/pdf,AR-L1326P656412SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32068,application/pdf,AR-L1326P850220SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-33597,application/pdf,AR-L132622271SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34690,application/pdf,AR-L1326P1123936SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45876,application/pdf,AR-L1326 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43373,application/pdf,AR-L1326 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31905,application/pdf,AR-L1326P825116SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31376,application/pdf,AR-L1326P758737SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8724,application/pdf,Modificatorio N 1 - Proyecto de Respuesta Inmediata de Salud Pblica en el Marco de la Pandemia COVID-19.pdf,,A04,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42134,application/pdf,AR-L1326 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-33570,application/pdf,AR-L1326P100222SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31585,application/pdf,AR-L1326P781427SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44518,application/pdf,AR-L1326 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34637,application/pdf,AR-L1326 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44677,application/pdf,AR-L1326 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31846,application/pdf,AR-L1326P815786SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31368,application/pdf,AR-L1326P758261SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1326,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-1294335001-7,application/pdf,AR-L1092 First period Jan-Jun 2016-Public Report 40797190.PDF,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3120,application/pdf,Contrato Modificatorio No1 - Programa de Promocin de Exportaciones 37325737.PDF,,A04,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-1294335001-6,application/pdf,AR-L1092 Second period Jan-Dec 2015-Public Report 40360698.PDF,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-1294335001-5,application/pdf,AR-L1092 First period Jan-Jun 2015-Public Report 40181623.PDF,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-1294335001-3,application/pdf,AR-L1092 First period Jan-Jun 2014-Public Report 40175945.PDF,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-372,application/pdf,AR-L1092 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-1294335001-4,application/pdf,AR-L1092 Second period Jan-Dec 2014-Public Report 40178550.PDF,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-97,application/pdf,Programa de Promocin de Exportaciones 39948062.PDF,,A04,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1023,application/pdf,AR-L1092 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-1294335001-2,application/pdf,AR-L1092 Second period Jan-Dec 2013-Public Report 40172736.PDF,,A05,na,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1092,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-117804576-38,application/pdf,Argentina. Loan proposal for the Program for Strengthening the Digital Agenda. Connectivity Electronic Government and Digital Productive Transformat,,A01,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-117804576-5,application/msword,POD - ELink Requerido - Matriz de Medios de Verificacin - AR-L1304.docx,,A01,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-117804576-37,application/pdf,Argentina. Propuesta de prestamo para el Programa para el Fortalecimiento de la Agenda Digital-Conectividad Gobierno Electronico y Transformacion Pro,,A01,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-117804576-3,application/msword,POD - ELink Requerido - Plan de Monitoreo y Evaluacion - AR-L1304.docx,,A01,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-117804576-48,application/pdf,PCR AR-L1304 - PCR aprobado.pdf.pdf,,A05,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-6412,application/pdf,Contrato - Programa para el Fortalecimiento de la Agenda Digital Conectividad Gobierno Electrnico y Transformacin Productiva Digital.pdf,,A04,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-117804576-2,application/pdf,POD - ELink Requerido - Carta de politicas - AR-L1304.pdf,,A01,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-117804576-7,application/msword,POD - ELink Requerido - Matriz de Resultados - AR-L1304.docx,,A01,na,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1304,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-22,application/pdf,Relatrio para publicaoPMR-AR-L1068-2013-1-Perodo 38265113.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1429,application/pdf,AR-L1068 Second period Jan-Dec 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-25,application/pdf,Report for PublicationPMR-AR-L1068-2013-1-Period 38267097.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-17,application/pdf,Report for PublicationPMR-AR-L1068-2012-1-Period 37353778.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-19,application/pdf,Rapport pour PublicationPMR-AR-L1068-2012-2-Perodo 37873564.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-26,application/pdf,AR-L1068 38850821.PDF,,A10,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31944,application/pdf,AR-L1068 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1014675678-20,application/pdf,PCR AR-L1068 - Programa de Desarrollo Rural y Agricultura Familiar.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-110,application/pdf,AR-L1068 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-16,application/pdf,Informe para PublicacinPMR-AR-L1068-2012-1-Periodo 37353120.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-14,application/pdf,Relatrio para publicaoPMR-AR-L1068-2012-1-Perodo 37351803.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-24,application/pdf,Informe para PublicacinPMR-AR-L1068-2013-1-Periodo 38266433.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-764,application/pdf,AR-L1068 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-2069809725-3,application/pdf,AR-L1068 First period Jan-Jun 2014-Public Report 40175912.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3214,application/pdf,Programa de Desarrollo Rural y Agricultura Familiar 39939327.PDF,,A04,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-23,application/pdf,Rapport pour PublicationPMR-AR-L1068-2013-1-Perodo 38265773.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-30915,application/pdf,AR-L1068 First period Jan-Jun 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33261,application/pdf,AR-L1068 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-2069809725-7,application/pdf,AR-L1068 First period Jan-Jun 2016-Public Report 40797180.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33913,application/pdf,AR-L1068 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-2069809725-6,application/pdf,AR-L1068 Second period Jan-Dec 2015-Public Report 40360681.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-15,application/pdf,Rapport pour PublicationPMR-AR-L1068-2012-1-Perodo 37352446.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-2069809725-4,application/pdf,AR-L1068 Second period Jan-Dec 2014-Public Report 40178508.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-2069809725-5,application/pdf,AR-L1068 First period Jan-Jun 2015-Public Report 40181593.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-2069809725-2,application/pdf,AR-L1068 Second period Jan-Dec 2013-Public Report 40172712.PDF,,A05,na,
