activity_identifier,result_ref,indicator_ref,period_start,period_end,target_value,target_comment,actual_value,actual_comment
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_9,2014-01-31,2014-12-31,12.00,,5.00,
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_10,2015-01-31,2015-12-31,31.00,,5.00,
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_11,2016-01-31,2016-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_12,2015-01-31,2015-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_13,2014-01-31,2014-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_14,2017-01-31,2017-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_15,2017-01-31,2017-12-31,30.00,,0.00,
XI-IATI-IADB-AR-L1071,result_2,indicator_XI-IATI-IADB-AR-L1071_result_2_16,2015-01-31,2015-12-31,90.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_1,2017-01-31,2017-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_2,2016-01-31,2016-12-31,2.00,,3.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_3,2014-01-31,2014-12-31,2.00,,4.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_4,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_5,2017-01-31,2017-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_6,2016-01-31,2016-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_7,2016-01-31,2016-12-31,150.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_8,2015-01-31,2015-12-31,200.00,,690.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_9,2014-01-31,2014-12-31,300.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_10,2017-01-31,2017-12-31,150.00,,237.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_11,2016-01-31,2016-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_12,2015-01-31,2015-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_13,2014-01-31,2014-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_14,2017-01-31,2017-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_15,2016-01-31,2016-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_16,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_17,2017-01-31,2017-12-31,300.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_18,2015-01-31,2015-12-31,200.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_19,2016-01-31,2016-12-31,300.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_20,2017-01-31,2017-12-31,6.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_21,2015-01-31,2015-12-31,9.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_22,2017-01-31,2017-12-31,6.00,,0.00,
XI-IATI-IADB-AR-L1071,result_3,indicator_XI-IATI-IADB-AR-L1071_result_3_23,2015-01-31,2015-12-31,14.00,,11.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_1,2014-01-31,2014-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_2,2017-01-31,2017-12-31,3.00,,1.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_3,2015-01-31,2015-12-31,30.00,,10.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_4,2016-01-31,2016-12-31,20.00,,2.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_5,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_6,2014-01-31,2014-12-31,4.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_7,2015-01-31,2015-12-31,5.00,,6.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_8,2014-01-31,2014-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_9,2016-01-31,2016-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_10,2014-01-31,2014-12-31,5.00,,8.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_11,2015-01-31,2015-12-31,5.00,,2.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_12,2015-01-31,2015-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_13,2016-01-31,2016-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_14,2015-01-31,2015-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_15,2017-01-31,2017-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_16,2016-01-31,2016-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_17,2015-01-31,2015-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_18,2017-01-31,2017-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_19,2016-01-31,2016-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_20,2016-01-31,2016-12-31,6.00,,3.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_21,2014-01-31,2014-12-31,6.00,,2.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_22,2015-01-31,2015-12-31,6.00,,7.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_23,2017-01-31,2017-12-31,55.00,,0.00,
XI-IATI-IADB-AR-L1071,result_4,indicator_XI-IATI-IADB-AR-L1071_result_4_24,2015-01-31,2015-12-31,28.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_1,2017-01-31,2017-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_2,2016-01-31,2016-12-31,2.00,,3.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_3,2014-01-31,2014-12-31,2.00,,4.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_4,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_5,2017-01-31,2017-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_6,2016-01-31,2016-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_7,2016-01-31,2016-12-31,150.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_8,2015-01-31,2015-12-31,200.00,,690.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_9,2014-01-31,2014-12-31,300.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_10,2017-01-31,2017-12-31,150.00,,237.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_11,2016-01-31,2016-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_12,2015-01-31,2015-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_13,2014-01-31,2014-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_14,2017-01-31,2017-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_15,2016-01-31,2016-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_16,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_17,2017-01-31,2017-12-31,300.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_18,2015-01-31,2015-12-31,200.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_19,2016-01-31,2016-12-31,300.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_20,2017-01-31,2017-12-31,6.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_21,2015-01-31,2015-12-31,9.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_22,2017-01-31,2017-12-31,6.00,,0.00,
XI-IATI-IADB-AR-L1071,result_5,indicator_XI-IATI-IADB-AR-L1071_result_5_23,2015-01-31,2015-12-31,14.00,,11.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_1,2014-01-31,2014-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_2,2017-01-31,2017-12-31,3.00,,1.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_3,2015-01-31,2015-12-31,30.00,,10.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_4,2016-01-31,2016-12-31,20.00,,2.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_5,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_6,2014-01-31,2014-12-31,4.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_7,2015-01-31,2015-12-31,5.00,,6.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_8,2014-01-31,2014-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_9,2016-01-31,2016-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_10,2014-01-31,2014-12-31,5.00,,8.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_11,2015-01-31,2015-12-31,5.00,,2.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_12,2015-01-31,2015-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_13,2016-01-31,2016-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_14,2015-01-31,2015-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_15,2017-01-31,2017-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_16,2016-01-31,2016-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_17,2015-01-31,2015-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_18,2017-01-31,2017-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_19,2016-01-31,2016-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_20,2016-01-31,2016-12-31,6.00,,3.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_21,2014-01-31,2014-12-31,6.00,,2.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_22,2015-01-31,2015-12-31,6.00,,7.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_23,2017-01-31,2017-12-31,55.00,,0.00,
XI-IATI-IADB-AR-L1071,result_6,indicator_XI-IATI-IADB-AR-L1071_result_6_24,2015-01-31,2015-12-31,28.00,,0.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_1,2013-01-31,2013-12-31,1337.00,,1146.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_2,2010-01-31,2010-12-31,8595.00,,8595.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_3,2011-01-31,2011-12-31,4966.00,,4966.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_4,2012-01-31,2012-12-31,4202.00,,4202.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_5,2011-01-31,2011-12-31,189.00,,189.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_6,2010-01-31,2010-12-31,6096.00,,6096.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_7,2012-01-31,2012-12-31,520.00,,520.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_8,2013-01-31,2013-12-31,1158.00,,671.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_9,2011-01-31,2011-12-31,6545.00,,6545.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_10,2010-01-31,2010-12-31,24621.00,,24621.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_11,2011-01-31,2011-12-31,1427.00,,1427.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_12,2010-01-31,2010-12-31,4412.00,,4412.00,
XI-IATI-IADB-AR-L1030,result_1,indicator_XI-IATI-IADB-AR-L1030_result_1_13,2012-01-31,2012-12-31,649.00,,649.00,
XI-IATI-IADB-AR-L1030,result_2,indicator_XI-IATI-IADB-AR-L1030_result_2_1,2010-01-31,2010-12-31,19.00,,19.00,
XI-IATI-IADB-AR-L1030,result_2,indicator_XI-IATI-IADB-AR-L1030_result_2_2,2011-01-31,2011-12-31,73.00,,73.00,
XI-IATI-IADB-AR-L1030,result_2,indicator_XI-IATI-IADB-AR-L1030_result_2_3,2012-01-31,2012-12-31,100.00,,100.00,
XI-IATI-IADB-AR-L1030,result_2,indicator_XI-IATI-IADB-AR-L1030_result_2_4,2012-01-31,2012-12-31,35.00,,35.00,
XI-IATI-IADB-AR-L1030,result_2,indicator_XI-IATI-IADB-AR-L1030_result_2_5,2013-01-31,2013-12-31,13.00,,13.00,
XI-IATI-IADB-AR-L1030,result_2,indicator_XI-IATI-IADB-AR-L1030_result_2_6,2011-01-31,2011-12-31,104.00,,104.00,
XI-IATI-IADB-AR-L1030,result_3,indicator_XI-IATI-IADB-AR-L1030_result_3_1,2010-01-31,2010-12-31,80.00,,80.00,
XI-IATI-IADB-AR-L1030,result_3,indicator_XI-IATI-IADB-AR-L1030_result_3_2,2013-01-31,2013-12-31,30.00,,24.00,
XI-IATI-IADB-AR-L1030,result_3,indicator_XI-IATI-IADB-AR-L1030_result_3_3,2012-01-31,2012-12-31,16.00,,16.00,
XI-IATI-IADB-AR-L1030,result_3,indicator_XI-IATI-IADB-AR-L1030_result_3_4,2011-01-31,2011-12-31,69.00,,69.00,
XI-IATI-IADB-AR-L1030,result_3,indicator_XI-IATI-IADB-AR-L1030_result_3_5,2011-01-31,2011-12-31,3.00,,3.00,
XI-IATI-IADB-AR-L1030,result_3,indicator_XI-IATI-IADB-AR-L1030_result_3_6,2010-01-31,2010-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1030,result_3,indicator_XI-IATI-IADB-AR-L1030_result_3_7,2012-01-31,2012-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1030,result_4,indicator_XI-IATI-IADB-AR-L1030_result_4_1,2010-01-31,2010-12-31,10.00,,10.00,
XI-IATI-IADB-AR-L1030,result_4,indicator_XI-IATI-IADB-AR-L1030_result_4_2,2013-01-31,2013-12-31,10.00,,2.00,
XI-IATI-IADB-AR-L1030,result_4,indicator_XI-IATI-IADB-AR-L1030_result_4_3,2012-01-31,2012-12-31,36.00,,36.00,
XI-IATI-IADB-AR-L1030,result_4,indicator_XI-IATI-IADB-AR-L1030_result_4_4,2011-01-31,2011-12-31,38.00,,38.00,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_1,2012-01-31,2012-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_2,2013-01-31,2013-12-31,0.15,,0.15,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_3,2012-01-31,2012-12-31,0.85,,0.85,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_4,2011-01-31,2011-12-31,13.00,,13.00,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_5,2010-01-31,2010-12-31,10.00,,10.00,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_6,2012-01-31,2012-12-31,34.00,,34.00,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_7,2012-01-31,2012-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1030,result_5,indicator_XI-IATI-IADB-AR-L1030_result_5_8,2013-01-31,2013-12-31,8.00,,5.00,
XI-IATI-IADB-AR-L1030,result_6,indicator_XI-IATI-IADB-AR-L1030_result_6_1,2011-01-31,2011-12-31,367.00,,367.00,
XI-IATI-IADB-AR-L1030,result_6,indicator_XI-IATI-IADB-AR-L1030_result_6_2,2012-01-31,2012-12-31,541.00,,541.00,
XI-IATI-IADB-AR-L1030,result_6,indicator_XI-IATI-IADB-AR-L1030_result_6_3,2010-01-31,2010-12-31,112.00,,112.00,
XI-IATI-IADB-AR-L1343,result_1,indicator_XI-IATI-IADB-AR-L1343_result_1_1,2025-01-31,2025-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1343,result_1,indicator_XI-IATI-IADB-AR-L1343_result_1_2,2025-01-31,2025-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1343,result_2,indicator_XI-IATI-IADB-AR-L1343_result_2_1,2025-01-31,2025-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1343,result_2,indicator_XI-IATI-IADB-AR-L1343_result_2_2,2024-01-31,2024-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1343,result_2,indicator_XI-IATI-IADB-AR-L1343_result_2_3,2025-01-31,2025-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1343,result_2,indicator_XI-IATI-IADB-AR-L1343_result_2_4,2025-01-31,2025-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1343,result_3,indicator_XI-IATI-IADB-AR-L1343_result_3_1,2025-01-31,2025-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1343,result_3,indicator_XI-IATI-IADB-AR-L1343_result_3_2,2025-01-31,2025-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1352,result_1,indicator_XI-IATI-IADB-AR-L1352_result_1_1,2024-01-31,2024-12-31,50.00,,50.00,
XI-IATI-IADB-AR-L1352,result_1,indicator_XI-IATI-IADB-AR-L1352_result_1_2,2024-01-31,2024-12-31,279.00,,279.00,
XI-IATI-IADB-AR-L1352,result_1,indicator_XI-IATI-IADB-AR-L1352_result_1_3,2024-01-31,2024-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1352,result_2,indicator_XI-IATI-IADB-AR-L1352_result_2_1,2024-01-31,2024-12-31,50.00,,50.00,
XI-IATI-IADB-AR-L1352,result_2,indicator_XI-IATI-IADB-AR-L1352_result_2_2,2024-01-31,2024-12-31,279.00,,279.00,
XI-IATI-IADB-AR-L1352,result_2,indicator_XI-IATI-IADB-AR-L1352_result_2_3,2024-01-31,2024-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1352,result_3,indicator_XI-IATI-IADB-AR-L1352_result_3_1,2024-01-31,2024-12-31,48.00,,0.00,
XI-IATI-IADB-AR-L1352,result_3,indicator_XI-IATI-IADB-AR-L1352_result_3_2,2024-01-31,2024-12-31,100.00,,0.00,
XI-IATI-IADB-AR-L1352,result_3,indicator_XI-IATI-IADB-AR-L1352_result_3_3,2024-01-31,2024-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1352,result_3,indicator_XI-IATI-IADB-AR-L1352_result_3_4,2024-01-31,2024-12-31,30.00,,0.00,
XI-IATI-IADB-AR-L1352,result_3,indicator_XI-IATI-IADB-AR-L1352_result_3_5,2024-01-31,2024-12-31,88.00,,0.00,
XI-IATI-IADB-AR-L1331,result_1,indicator_XI-IATI-IADB-AR-L1331_result_1_1,2023-01-31,2023-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1331,result_1,indicator_XI-IATI-IADB-AR-L1331_result_1_2,2021-01-31,2021-12-31,3501085.00,,3501085.00,
XI-IATI-IADB-AR-L1331,result_1,indicator_XI-IATI-IADB-AR-L1331_result_1_3,2023-01-31,2023-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1331,result_1,indicator_XI-IATI-IADB-AR-L1331_result_1_4,2021-01-31,2021-12-31,82278.00,,82278.00,
XI-IATI-IADB-AR-L1331,result_1,indicator_XI-IATI-IADB-AR-L1331_result_1_5,2021-01-31,2021-12-31,89143.00,,89143.00,
XI-IATI-IADB-AR-L1331,result_1,indicator_XI-IATI-IADB-AR-L1331_result_1_6,2021-01-31,2021-12-31,90.90,,95.29,
XI-IATI-IADB-AR-L1331,result_2,indicator_XI-IATI-IADB-AR-L1331_result_2_1,2023-01-31,2023-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1331,result_3,indicator_XI-IATI-IADB-AR-L1331_result_3_1,2023-01-31,2023-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1331,result_3,indicator_XI-IATI-IADB-AR-L1331_result_3_2,2021-01-31,2021-12-31,3501085.00,,3501085.00,
XI-IATI-IADB-AR-L1331,result_3,indicator_XI-IATI-IADB-AR-L1331_result_3_3,2023-01-31,2023-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1331,result_3,indicator_XI-IATI-IADB-AR-L1331_result_3_4,2021-01-31,2021-12-31,82278.00,,82278.00,
XI-IATI-IADB-AR-L1331,result_3,indicator_XI-IATI-IADB-AR-L1331_result_3_5,2021-01-31,2021-12-31,89143.00,,89143.00,
XI-IATI-IADB-AR-L1331,result_3,indicator_XI-IATI-IADB-AR-L1331_result_3_6,2021-01-31,2021-12-31,90.90,,95.29,
XI-IATI-IADB-AR-L1078,result_1,indicator_XI-IATI-IADB-AR-L1078_result_1_1,2015-01-31,2015-12-31,4.00,,4.00,
XI-IATI-IADB-AR-L1078,result_1,indicator_XI-IATI-IADB-AR-L1078_result_1_2,2014-01-31,2014-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1078,result_1,indicator_XI-IATI-IADB-AR-L1078_result_1_3,2014-01-31,2014-12-31,7.00,,2.00,
XI-IATI-IADB-AR-L1078,result_1,indicator_XI-IATI-IADB-AR-L1078_result_1_4,2013-01-31,2013-12-31,3.00,,3.00,
XI-IATI-IADB-AR-L1078,result_1,indicator_XI-IATI-IADB-AR-L1078_result_1_5,2015-01-31,2015-12-31,8.00,,13.00,
XI-IATI-IADB-AR-L1078,result_1,indicator_XI-IATI-IADB-AR-L1078_result_1_6,2014-01-31,2014-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1078,result_2,indicator_XI-IATI-IADB-AR-L1078_result_2_1,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1078,result_2,indicator_XI-IATI-IADB-AR-L1078_result_2_2,2015-01-31,2015-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1078,result_2,indicator_XI-IATI-IADB-AR-L1078_result_2_3,2014-01-31,2014-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1078,result_2,indicator_XI-IATI-IADB-AR-L1078_result_2_4,2013-01-31,2013-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1078,result_2,indicator_XI-IATI-IADB-AR-L1078_result_2_5,2013-01-31,2013-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1078,result_2,indicator_XI-IATI-IADB-AR-L1078_result_2_6,2015-01-31,2015-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1078,result_2,indicator_XI-IATI-IADB-AR-L1078_result_2_7,2014-01-31,2014-12-31,1.00,,1.00,
