activity_identifier,type,iso_date,narrative,narrative_lang
XM-DAC-928-AR-2024-25-01.003.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG03,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG03,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG03,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG04,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG04,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG04,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-01.003.AM01.ARG05,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG03,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG03,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.001.AM01.ARG03,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.002.AM01.ARG03,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG03,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG03,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-02.003.AM01.ARG03,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.002.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.002.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.002.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.003.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.003.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-03.003.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG03,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG03,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG03,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG04,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG04,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG04,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG05,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG05,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG05,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG06,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG06,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.002.AM01.ARG06,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG01,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG01,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG01,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG03,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG03,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG03,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG04,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG04,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-04.003.AM01.ARG04,2,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,1,2024-01-01,1/1/2024 12:00:00 AM,en
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,3,2025-12-31,12/31/2025 12:00:00 AM,en
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,2,2024-01-01,1/1/2024 12:00:00 AM,en
